Dépôt;Désignation;Référence;Stock Final
UNITE TV_DECLASSER_C;AC;TAC-12CHSA/TPH11-INDOOR;0
UNITE VC_DECLASSER_A;AC;TAC-12CHSA/TPH11-INDOOR;0
UNITE WM_DECLASSER_A;AC;TAC-12CHSA/TPH11-INDOOR;0
USINE_BISMA;AC;TAC-12CHSA/TPH11-INDOOR;17
Usine;AC;TAC-12CHSA/TPH11-INDOOR;999
CBU;AC;TAC-12CHSA/TPH11-OUTDOOR;0
Depot_PF_OUED_SMAR_Bisma;AC;TAC-12CHSA/TPH11-OUTDOOR;0
EXPORT;AC;TAC-12CHSA/TPH11-OUTDOOR;0
Oued_Smar;AC;TAC-12CHSA/TPH11-OUTDOOR;12
Oued_Smar2;AC;TAC-12CHSA/TPH11-OUTDOOR;0
PF_El_Eulma;AC;TAC-12CHSA/TPH11-OUTDOOR;8
RDC_ALGER;AC;TAC-12CHSA/TPH11-OUTDOOR;104
RDC_ALGER_BISMA;AC;TAC-12CHSA/TPH11-OUTDOOR;0
RDC_ANNABA;AC;TAC-12CHSA/TPH11-OUTDOOR;19
RDC_ANNABA_BISMA;AC;TAC-12CHSA/TPH11-OUTDOOR;1
RDC_EULMA;AC;TAC-12CHSA/TPH11-OUTDOOR;117
RDC_EULMA_BISMA;AC;TAC-12CHSA/TPH11-OUTDOOR;8
RDC_ORAN;AC;TAC-12CHSA/TPH11-OUTDOOR;154
RDC_ORAN_BISMA;AC;TAC-12CHSA/TPH11-OUTDOOR;1
UNITE AC_DECLASSER_A;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE AC_DECLASSER_B;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE AC_DECLASSER_C;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE CHF_DECLASSER_A;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE CHF_DECLASSER_B;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE CHF_DECLASSER_C;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE COO_DECLASSER_A;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE DW_DECLASSER_A;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE MWO_DECLASSER_A;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE REF_DECLASSER_A;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE REF_DECLASSER_B;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE REF_DECLASSER_C;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE TV_DECLASSER_A;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE TV_DECLASSER_B;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE TV_DECLASSER_C;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE VC_DECLASSER_A;AC;TAC-12CHSA/TPH11-OUTDOOR;0
UNITE WM_DECLASSER_A;AC;TAC-12CHSA/TPH11-OUTDOOR;0
USINE_BISMA;AC;TAC-12CHSA/TPH11-OUTDOOR;17
Usine;AC;TAC-12CHSA/TPH11-OUTDOOR;0
Depot_PF_OUED_SMAR_Bisma;AC;TAC-12CHSA/XA73I;0
RDC_ALGER_BISMA;AC;TAC-12CHSA/XA73I;0
RDC_ANNABA_BISMA;AC;TAC-12CHSA/XA73I;0
RDC_EULMA_BISMA;AC;TAC-12CHSA/XA73I;0
RDC_ORAN_BISMA;AC;TAC-12CHSA/XA73I;0
USINE_BISMA;AC;TAC-12CHSA/XA73I;0
CBU;AC;TAC-12CHSA/XA73I-INDOOR;0
Depot_PF_OUED_SMAR_Bisma;AC;TAC-12CHSA/XA73I-INDOOR;0
EXPORT;AC;TAC-12CHSA/XA73I-INDOOR;0
Oued_Smar;AC;TAC-12CHSA/XA73I-INDOOR;769
Oued_Smar2;AC;TAC-12CHSA/XA73I-INDOOR;0
PF_El_Eulma;AC;TAC-12CHSA/XA73I-INDOOR;853
RDC_ALGER;AC;TAC-12CHSA/XA73I-INDOOR;122
RDC_ALGER_BISMA;AC;TAC-12CHSA/XA73I-INDOOR;0
RDC_ANNABA;AC;TAC-12CHSA/XA73I-INDOOR;179
RDC_ANNABA_BISMA;AC;TAC-12CHSA/XA73I-INDOOR;1
RDC_EULMA;AC;TAC-12CHSA/XA73I-INDOOR;232
